0.4,-17.9456449610398
0.41,-16.186447745325
0.42,-14.66031831363
0.43,-13.3182626346036
0.44,-12.1325910609584
0.45,-11.0978068795733
0.46,-10.2033513171843
0.47,-21.7789572405077
0.48,-19.8904090339905
0.49,-18.2117827088721
0.5,-16.7111726654803
0.51,-15.3804251101671
0.52,-14.1858708192069
0.53,-13.1032056716688
0.54,-12.123951254463
0.55,-11.248275560642
0.56,-10.4730915245547
0.57,-9.78800216969171
0.58,-4.5329477472676
0.59,-4.22956079106336
0.6,-3.92111366007994
0.61,-23.354214756424
0.62,-21.6449797966484
0.63,-20.0980934747211
0.64,-18.7079050049918
0.65,-17.4573035895595
0.66,-16.3395788577745
0.67,-15.3211740966562
0.68,-14.375402142527
0.69,-13.4908462325691
0.7,-12.6660285492002
0.71,-11.9082835704821
0.72,-11.2178935061616
0.73,-10.5927479255339
0.74,-10.0287653617437
0.75,-3.44001613526382
0.76,-3.1891866165976
0.77,-2.95343898508564
0.78,-2.73658446924957
0.79,-2.53996527647129
0.8,-2.36493172643166
