1.4,-0.462262290175913
1.405,-0.436897441430281
1.41,-0.413804155690647
1.415,-0.394325341561124
1.42,-0.377426405682597
1.425,-0.362833452743917
1.43,-0.351205015052283
1.435,-0.342524543677505
1.44,-0.335873586199756
1.445,-0.331150727196742
1.45,-0.328667311803697
1.455,-0.328124708422517
1.46,-0.32988314075099
1.465,-0.333348345195002
1.47,-0.338300997821629
1.475,-0.344412345281994
1.48,-0.351729729013894
1.485,-0.359923677669355
1.49,-0.368678423151542
1.495,-0.378291071225149
1.5,-0.38828040826441
1.505,-0.398171399054673
1.51,-0.404308175302724
1.515,-0.409653568210702
1.52,-0.417316608568757
1.525,-0.424227848909681
1.53,-0.429137892518959
1.535,-0.43199815022847
1.54,-0.434242674673897
1.545,-0.423742467148381
1.55,-0.437939548179247
1.555,-0.440564320884592
1.56,-0.433709270824788
1.565,-0.424667847162331
1.57,-0.413728824807462
1.575,-0.401460145386467
1.58,-0.387111997413324
1.585,-0.370831566021011
1.59,-0.674802549947315
1.595,-0.689315424791543
1.6,-0.700937686947374
1.605,-0.706106031457307
1.61,-0.707608370877784
1.615,-0.705455927881741
1.62,-18.8589780245921
1.625,-18.6646902581
1.63,-18.46377907958
1.635,-18.2537708613674
1.64,-18.0319902079381
1.645,-17.7839444559941
1.65,-17.51434780504
1.655,-17.2179960662755
1.66,-16.7643232616823
1.665,-16.2249183537556
1.67,-15.635913519386
1.675,-14.9855506083856
1.68,-14.2658435988141
1.685,-13.5946077902569
1.69,-12.8703618213902
1.695,-12.045536482925
1.7,-11.0917618745996
1.705,-9.91974042189984
1.71,-8.53744677629417
1.715,-6.96231877005636
1.72,-5.14857486568037
1.725,-3.04309122179883
1.73,-0.602695726961228
1.735,2.24279383646842
1.74,5.5589909402136
1.745,9.41815609684859
1.75,13.9153295039559
1.755,19.1558926061108
1.76,25.2616945895235
1.765,0.0844778454383924
1.77,0.0686946937170126
1.775,0.0512453986351014
1.78,0.020315979541387
1.785,-0.023280747250911
1.79,-0.0680486842852945
1.795,0.471147148350706
1.8,1.33436466199421
