0.4,-11.0683492404089
0.41,-9.98673928449224
0.42,-9.04755851925488
0.43,-8.22180588008085
0.44,-7.49150947211455
0.45,-6.85301305179213
0.46,-6.3003358940827
0.47,-13.4235399697006
0.48,-12.2645617312569
0.49,-11.2338286944222
0.5,-10.311251296372
0.51,-9.49223959468672
0.52,-8.75741995843507
0.53,-8.0912905216679
0.54,-7.48809313035687
0.55,-6.94775788098472
0.56,-6.46880516221445
0.57,-6.04508081417251
0.58,-2.79323953103026
0.59,-2.60654169170177
0.6,-2.41767595238729
0.61,-14.3906149428738
0.62,-13.3434918208225
0.63,-12.3945624656274
0.64,-11.5410135721364
0.65,-10.7714175995146
0.66,-10.0834476194836
0.67,-9.45710678426275
0.68,-8.87592005497905
0.69,-8.33211923263533
0.7,-7.82448601941596
0.71,-7.35731771812389
0.72,-6.93104703453184
0.73,-6.54450345224873
0.74,-6.19550736740858
0.75,-5.87931849955815
0.76,-1.9703320618909
0.77,-1.82523098001536
0.78,-1.69141247427381
0.79,-1.56982854976823
0.8,-1.46142480643498
