1.02,-0.351212309294248
1.04,-0.339046675252077
1.06,-0.326426099641627
1.08,-0.313370991060478
1.1,-0.299931795331793
1.12,-0.286123507210042
1.14,-0.271808435225417
1.16,-0.2569122473959
1.18,-0.242266284590582
1.2,-0.228145660727216
1.22,-0.214585009491781
1.24,-0.201627794982429
1.26,-0.189282237980663
1.28,-0.177515278751348
1.3,-0.166326709872458
1.32,-0.155681852964363
1.34,-0.14551845713392
1.36,-0.135802165936168
1.38,-0.126441591988709
1.4,-0.117364509709792
1.42,-0.108568436582149
1.44,-0.0999839158421788
1.46,-0.0917454003634082
1.48,-0.0842120197709132
1.5,-0.0785533007423216
1.52,-0.0777820476020918
1.54,-0.0892223292115414
1.56,-0.129873954735663
1.58,-0.237510453964486
1.6,-0.493496783807288
1.62,-1.06772416249442
1.64,-2.30515520595791
1.66,-4.88854930353375
1.68,-10.1372416014965
1.7,-20.5451373854677
1.72,-40.7306891714223
1.74,0.168604139724921
1.76,0.409078652662151
1.78,1.2442066745085
1.8,4.08539732907902
1.82,13.4851647551353
1.84,43.6880343788512
1.86,-4.68225568522228
1.88,-26.0719311565459
1.9,13.2398431933383
1.92,-14.8876866854788
1.94,47.9558616024931
1.96,21.5724378844661
1.98,-0.127900235796662
