1.02,-0.295485268790047
1.04,-0.290143221427755
1.06,-0.284785535463553
1.08,-0.279322127214848
1.1,-0.273663996944815
1.12,-0.267757492908126
1.14,-0.261632688247361
1.16,-0.255394447669533
1.18,-0.249155150112089
1.2,-0.24300376192778
1.22,-0.237021100545772
1.24,-0.231281082109289
1.26,-0.225841315572982
1.28,-0.220715750114838
1.3,-0.215879352519206
1.32,-0.211297041456556
1.34,-0.206962315638724
1.36,-0.202854297459502
1.38,-0.198969943063709
1.4,-0.195310577451876
1.42,-0.191881105921677
1.44,-0.188723443398215
1.46,-0.185967381501642
1.48,-0.184009618768059
1.5,-0.18392703427637
1.52,-0.188459763656537
1.54,-0.204262184317886
1.56,-0.246707039059086
1.58,-0.350214179481688
1.6,-0.589127162693668
1.62,-1.11898641498769
1.64,-2.25625162152208
1.66,-4.6284484298355
1.68,-9.4503369190336
1.7,-19.0216391372957
1.72,-37.6067870825554
1.74,0.0222619514061598
1.76,0.240268155225503
1.78,1.00752319870389
1.8,3.62843443652291
1.82,12.3099519114939
1.84,40.219606609768
1.86,-4.42102495277233
1.88,-24.1231408157506
1.9,12.0878715670256
1.92,-13.7029615034714
1.94,44.0462068101392
1.96,20.0672408603679
1.98,0.502165193620511
